rack,sampledate,sampletime,temperature,light_intensity
1,2017-07-14,2017-07-14T23:53:00Z,12.787,43.1
1,2017-07-15,2017-07-15T00:23:00Z,12.787,10.8
1,2017-07-15,2017-07-15T00:53:00Z,12.69,0
1,2017-07-15,2017-07-15T01:23:00Z,12.69,0
1,2017-07-15,2017-07-15T01:53:00Z,12.69,0
1,2017-07-15,2017-07-15T02:23:00Z,12.69,10.8
1,2017-07-15,2017-07-15T02:53:00Z,12.69,21.5
1,2017-07-15,2017-07-15T03:23:00Z,12.69,64.6
1,2017-07-15,2017-07-15T03:53:00Z,12.69,172.2
1,2017-07-15,2017-07-15T04:23:00Z,12.69,592
1,2017-07-15,2017-07-15T04:53:00Z,12.69,688.9
1,2017-07-15,2017-07-15T05:23:00Z,12.594,613.5
1,2017-07-15,2017-07-15T05:53:00Z,12.69,1377.8
1,2017-07-15,2017-07-15T06:23:00Z,12.69,645.8
1,2017-07-15,2017-07-15T06:53:00Z,12.69,958
1,2017-07-15,2017-07-15T07:23:00Z,12.69,796.5
1,2017-07-15,2017-07-15T07:53:00Z,12.69,1894.5
1,2017-07-15,2017-07-15T08:23:00Z,12.69,1722.2
1,2017-07-15,2017-07-15T08:53:00Z,12.69,1237.9
1,2017-07-15,2017-07-15T09:23:00Z,12.787,4133.4
1,2017-07-15,2017-07-15T09:53:00Z,12.883,5166.7
1,2017-07-15,2017-07-15T10:23:00Z,12.787,3100
1,2017-07-15,2017-07-15T10:53:00Z,12.98,5166.7
1,2017-07-15,2017-07-15T11:23:00Z,13.076,6544.5
1,2017-07-15,2017-07-15T11:53:00Z,13.269,8611.2
1,2017-07-15,2017-07-15T12:23:00Z,13.269,7577.8
1,2017-07-15,2017-07-15T12:53:00Z,13.076,5511.1
1,2017-07-15,2017-07-15T13:23:00Z,13.076,4133.4
1,2017-07-15,2017-07-15T13:53:00Z,13.076,4650
1,2017-07-15,2017-07-15T14:23:00Z,13.076,4305.6
1,2017-07-15,2017-07-15T14:53:00Z,13.365,8611.2
1,2017-07-15,2017-07-15T15:23:00Z,13.365,7577.8
1,2017-07-15,2017-07-15T15:53:00Z,13.461,9644.5
1,2017-07-15,2017-07-15T16:23:00Z,13.365,8266.7
1,2017-07-15,2017-07-15T16:53:00Z,13.269,5338.9
1,2017-07-15,2017-07-15T17:23:00Z,13.461,3272.2
1,2017-07-15,2017-07-15T17:53:00Z,13.461,9300.1
1,2017-07-15,2017-07-15T18:23:00Z,13.461,5338.9
1,2017-07-15,2017-07-15T18:53:00Z,13.365,4133.4
1,2017-07-15,2017-07-15T19:23:00Z,13.365,2755.6
1,2017-07-15,2017-07-15T19:53:00Z,13.269,1894.5
1,2017-07-15,2017-07-15T20:23:00Z,13.269,2669.5
1,2017-07-15,2017-07-15T20:53:00Z,13.173,796.5
1,2017-07-15,2017-07-15T21:23:00Z,13.173,850.4
1,2017-07-15,2017-07-15T21:53:00Z,13.076,183
1,2017-07-15,2017-07-15T22:23:00Z,13.076,96.9
1,2017-07-15,2017-07-15T22:53:00Z,12.98,53.8
1,2017-07-15,2017-07-15T23:23:00Z,12.98,53.8
1,2017-07-15,2017-07-15T23:53:00Z,12.98,10.8
1,2017-07-16,2017-07-16T00:23:00Z,12.883,0
1,2017-07-16,2017-07-16T00:53:00Z,12.883,0
1,2017-07-16,2017-07-16T01:23:00Z,12.69,0
1,2017-07-16,2017-07-16T01:53:00Z,12.594,0
1,2017-07-16,2017-07-16T02:23:00Z,12.594,10.8
1,2017-07-16,2017-07-16T02:53:00Z,12.497,43.1
1,2017-07-16,2017-07-16T03:23:00Z,12.497,96.9
1,2017-07-16,2017-07-16T03:53:00Z,12.497,247.6
1,2017-07-16,2017-07-16T04:23:00Z,12.497,505.9
1,2017-07-16,2017-07-16T04:53:00Z,12.594,861.1
1,2017-07-16,2017-07-16T05:23:00Z,12.497,1184
1,2017-07-16,2017-07-16T05:53:00Z,12.497,1097.9
1,2017-07-16,2017-07-16T06:23:00Z,12.497,1550
1,2017-07-16,2017-07-16T06:53:00Z,12.497,1980.6
1,2017-07-16,2017-07-16T07:23:00Z,12.497,1636.1
1,2017-07-16,2017-07-16T07:53:00Z,12.594,2497.2
1,2017-07-16,2017-07-16T08:23:00Z,12.497,1894.5
1,2017-07-16,2017-07-16T08:53:00Z,12.594,4477.8
1,2017-07-16,2017-07-16T09:23:00Z,12.497,4477.8
1,2017-07-16,2017-07-16T09:53:00Z,12.69,6200
1,2017-07-16,2017-07-16T10:23:00Z,12.594,3788.9
1,2017-07-16,2017-07-16T10:53:00Z,12.304,3961.1
1,2017-07-16,2017-07-16T11:23:00Z,12.69,7577.8
1,2017-07-16,2017-07-16T11:53:00Z,12.594,4994.5
1,2017-07-16,2017-07-16T12:23:00Z,12.594,5338.9
1,2017-07-16,2017-07-16T12:53:00Z,12.594,4305.6
1,2017-07-16,2017-07-16T13:23:00Z,12.594,4822.3
1,2017-07-16,2017-07-16T13:53:00Z,12.497,2583.4
1,2017-07-16,2017-07-16T14:23:00Z,12.497,2583.4
1,2017-07-16,2017-07-16T14:53:00Z,12.497,3616.7
1,2017-07-16,2017-07-16T15:23:00Z,12.497,5166.7
1,2017-07-16,2017-07-16T15:53:00Z,12.497,5166.7
1,2017-07-16,2017-07-16T16:23:00Z,12.401,3100
1,2017-07-16,2017-07-16T16:53:00Z,12.304,2583.4
1,2017-07-16,2017-07-16T17:23:00Z,12.304,2238.9
1,2017-07-16,2017-07-16T17:53:00Z,12.304,2927.8
1,2017-07-16,2017-07-16T18:23:00Z,12.304,947.2
1,2017-07-16,2017-07-16T18:53:00Z,12.304,1636.1
1,2017-07-16,2017-07-16T19:23:00Z,12.304,1636.1
1,2017-07-16,2017-07-16T19:53:00Z,12.207,592
1,2017-07-16,2017-07-16T20:23:00Z,12.304,688.9
1,2017-07-16,2017-07-16T20:53:00Z,12.207,183
1,2017-07-16,2017-07-16T21:23:00Z,12.207,279.9
1,2017-07-16,2017-07-16T21:53:00Z,12.11,301.4
1,2017-07-16,2017-07-16T22:23:00Z,12.11,409
1,2017-07-16,2017-07-16T22:53:00Z,12.11,139.9
1,2017-07-16,2017-07-16T23:23:00Z,12.013,43.1
1,2017-07-16,2017-07-16T23:53:00Z,12.11,10.8
1,2017-07-17,2017-07-17T00:23:00Z,12.207,0
1,2017-07-17,2017-07-17T00:53:00Z,12.11,0
1,2017-07-17,2017-07-17T01:23:00Z,12.013,0
1,2017-07-17,2017-07-17T01:53:00Z,12.013,0
1,2017-07-17,2017-07-17T02:23:00Z,11.916,0
1,2017-07-17,2017-07-17T02:53:00Z,11.819,21.5
1,2017-07-17,2017-07-17T03:23:00Z,11.722,53.8
1,2017-07-17,2017-07-17T03:53:00Z,11.528,150.7
1,2017-07-17,2017-07-17T04:23:00Z,11.528,398.3
1,2017-07-17,2017-07-17T04:53:00Z,11.431,484.4
1,2017-07-17,2017-07-17T05:23:00Z,11.431,1001
1,2017-07-17,2017-07-17T05:53:00Z,11.431,1636.1
1,2017-07-17,2017-07-17T06:23:00Z,11.334,1377.8
1,2017-07-17,2017-07-17T06:53:00Z,11.334,1550
1,2017-07-17,2017-07-17T07:23:00Z,11.334,2152.8
1,2017-07-17,2017-07-17T07:53:00Z,11.528,2066.7
1,2017-07-17,2017-07-17T08:23:00Z,11.625,2755.6
1,2017-07-17,2017-07-17T08:53:00Z,11.722,3788.9
1,2017-07-17,2017-07-17T09:23:00Z,11.819,5338.9
1,2017-07-17,2017-07-17T09:53:00Z,11.722,2755.6
1,2017-07-17,2017-07-17T10:23:00Z,11.819,3961.1
1,2017-07-17,2017-07-17T10:53:00Z,11.916,5166.7
1,2017-07-17,2017-07-17T11:23:00Z,11.916,5511.1
1,2017-07-17,2017-07-17T11:53:00Z,11.916,4650
1,2017-07-17,2017-07-17T12:23:00Z,11.916,6544.5
1,2017-07-17,2017-07-17T12:53:00Z,12.207,10677.8
1,2017-07-17,2017-07-17T13:23:00Z,12.304,9300.1
1,2017-07-17,2017-07-17T13:53:00Z,12.304,4477.8
1,2017-07-17,2017-07-17T14:23:00Z,12.304,18600.1
1,2017-07-17,2017-07-17T14:53:00Z,12.401,9644.5
1,2017-07-17,2017-07-17T15:23:00Z,12.594,9644.5
1,2017-07-17,2017-07-17T15:53:00Z,12.69,8611.2
1,2017-07-17,2017-07-17T16:23:00Z,12.594,7577.8
1,2017-07-17,2017-07-17T16:53:00Z,12.497,14466.8
1,2017-07-17,2017-07-17T17:23:00Z,12.497,6544.5
1,2017-07-17,2017-07-17T17:53:00Z,12.594,7233.4
1,2017-07-17,2017-07-17T18:23:00Z,12.594,6200
1,2017-07-17,2017-07-17T18:53:00Z,12.594,4477.8
1,2017-07-17,2017-07-17T19:23:00Z,12.69,3272.2
1,2017-07-17,2017-07-17T19:53:00Z,12.69,3616.7
1,2017-07-17,2017-07-17T20:23:00Z,12.594,1550
1,2017-07-17,2017-07-17T20:53:00Z,12.594,1550
1,2017-07-17,2017-07-17T21:23:00Z,12.594,721.2
1,2017-07-17,2017-07-17T21:53:00Z,12.594,699.7
1,2017-07-17,2017-07-17T22:23:00Z,12.594,236.8
1,2017-07-17,2017-07-17T22:53:00Z,12.594,75.3
1,2017-07-17,2017-07-17T23:23:00Z,12.497,10.8
1,2017-07-17,2017-07-17T23:53:00Z,12.497,0
1,2017-07-18,2017-07-18T00:23:00Z,12.497,0
1,2017-07-18,2017-07-18T00:53:00Z,12.497,0
1,2017-07-18,2017-07-18T01:23:00Z,12.497,0
1,2017-07-18,2017-07-18T01:53:00Z,12.497,0
1,2017-07-18,2017-07-18T02:23:00Z,12.497,0
1,2017-07-18,2017-07-18T02:53:00Z,12.497,21.5
1,2017-07-18,2017-07-18T03:23:00Z,12.497,86.1
1,2017-07-18,2017-07-18T03:53:00Z,12.497,129.2
1,2017-07-18,2017-07-18T04:23:00Z,12.401,387.5
1,2017-07-18,2017-07-18T04:53:00Z,12.401,710.4
1,2017-07-18,2017-07-18T05:23:00Z,12.304,656.6
1,2017-07-18,2017-07-18T05:53:00Z,12.207,936.5
1,2017-07-18,2017-07-18T06:23:00Z,12.207,1237.9
1,2017-07-18,2017-07-18T06:53:00Z,12.207,1722.2
1,2017-07-18,2017-07-18T07:23:00Z,12.304,1808.3
1,2017-07-18,2017-07-18T07:53:00Z,12.304,2066.7
1,2017-07-18,2017-07-18T08:23:00Z,12.401,2669.5
1,2017-07-18,2017-07-18T08:53:00Z,12.401,4133.4
1,2017-07-18,2017-07-18T09:23:00Z,12.401,3444.5
1,2017-07-18,2017-07-18T09:53:00Z,12.401,2927.8
1,2017-07-18,2017-07-18T10:23:00Z,12.401,2755.6
1,2017-07-18,2017-07-18T10:53:00Z,12.401,2497.2
1,2017-07-18,2017-07-18T11:23:00Z,12.401,2927.8
1,2017-07-18,2017-07-18T11:53:00Z,12.497,3444.5
1,2017-07-18,2017-07-18T12:23:00Z,12.594,5511.1
1,2017-07-18,2017-07-18T12:53:00Z,12.594,5338.9
1,2017-07-18,2017-07-18T13:23:00Z,12.497,3616.7
1,2017-07-18,2017-07-18T13:53:00Z,12.497,2927.8
1,2017-07-18,2017-07-18T14:23:00Z,12.401,1248.6
1,2017-07-18,2017-07-18T14:53:00Z,12.401,2066.7
1,2017-07-18,2017-07-18T15:23:00Z,12.401,1894.5
1,2017-07-18,2017-07-18T15:53:00Z,12.401,2152.8
1,2017-07-18,2017-07-18T16:23:00Z,12.401,1345.5
1,2017-07-18,2017-07-18T16:53:00Z,12.401,1302.4
1,2017-07-18,2017-07-18T17:23:00Z,12.401,904.2
1,2017-07-18,2017-07-18T17:53:00Z,12.497,1054.9
1,2017-07-18,2017-07-18T18:23:00Z,12.497,613.5
1,2017-07-18,2017-07-18T18:53:00Z,12.401,613.5
1,2017-07-18,2017-07-18T19:23:00Z,12.304,441.3
1,2017-07-18,2017-07-18T19:53:00Z,12.304,183
1,2017-07-18,2017-07-18T20:23:00Z,12.304,86.1
1,2017-07-18,2017-07-18T20:53:00Z,12.497,53.8
1,2017-07-18,2017-07-18T21:23:00Z,12.69,64.6
1,2017-07-18,2017-07-18T21:53:00Z,12.594,53.8
1,2017-07-18,2017-07-18T22:23:00Z,12.594,21.5
1,2017-07-18,2017-07-18T22:53:00Z,12.594,10.8
1,2017-07-18,2017-07-18T23:23:00Z,12.497,0
1,2017-07-18,2017-07-18T23:53:00Z,12.787,0
1,2017-07-19,2017-07-19T00:23:00Z,12.594,0
1,2017-07-19,2017-07-19T00:53:00Z,12.497,0
1,2017-07-19,2017-07-19T01:23:00Z,12.594,0
1,2017-07-19,2017-07-19T01:53:00Z,12.497,0
1,2017-07-19,2017-07-19T02:23:00Z,12.497,0
1,2017-07-19,2017-07-19T02:53:00Z,12.497,0
1,2017-07-19,2017-07-19T03:23:00Z,12.401,0
1,2017-07-19,2017-07-19T03:53:00Z,12.594,21.5
1,2017-07-19,2017-07-19T04:23:00Z,12.497,64.6
1,2017-07-19,2017-07-19T04:53:00Z,12.207,118.4
1,2017-07-19,2017-07-19T05:23:00Z,12.207,204.5
1,2017-07-19,2017-07-19T05:53:00Z,12.207,312.2
1,2017-07-19,2017-07-19T06:23:00Z,12.207,290.6
1,2017-07-19,2017-07-19T06:53:00Z,12.11,516.7
1,2017-07-19,2017-07-19T07:23:00Z,12.207,667.4
1,2017-07-19,2017-07-19T07:53:00Z,12.207,1151.7
1,2017-07-19,2017-07-19T08:23:00Z,12.11,1173.3
1,2017-07-19,2017-07-19T08:53:00Z,12.207,1151.7
1,2017-07-19,2017-07-19T09:23:00Z,12.207,1022.6
1,2017-07-19,2017-07-19T09:53:00Z,12.304,1808.3
1,2017-07-19,2017-07-19T10:23:00Z,12.401,1722.2
1,2017-07-19,2017-07-19T10:53:00Z,12.401,2755.6
1,2017-07-19,2017-07-19T11:23:00Z,12.497,2411.1
1,2017-07-19,2017-07-19T11:53:00Z,12.69,3272.2
1,2017-07-19,2017-07-19T12:23:00Z,12.69,3788.9
1,2017-07-19,2017-07-19T12:53:00Z,12.883,4133.4
1,2017-07-19,2017-07-19T13:23:00Z,12.98,5166.7
1,2017-07-19,2017-07-19T13:53:00Z,13.076,5166.7
1,2017-07-19,2017-07-19T14:23:00Z,13.076,3616.7
1,2017-07-19,2017-07-19T14:53:00Z,12.98,2325
1,2017-07-19,2017-07-19T15:23:00Z,13.076,4305.6
1,2017-07-19,2017-07-19T15:53:00Z,12.594,3272.2
1,2017-07-19,2017-07-19T16:23:00Z,12.69,2755.6
1,2017-07-19,2017-07-19T16:53:00Z,12.594,1980.6
1,2017-07-19,2017-07-19T17:23:00Z,12.594,1377.8
1,2017-07-19,2017-07-19T17:53:00Z,12.69,1119.5
1,2017-07-19,2017-07-19T18:23:00Z,12.787,796.5
1,2017-07-19,2017-07-19T18:53:00Z,12.787,462.9
1,2017-07-19,2017-07-19T19:23:00Z,12.69,527.4
1,2017-07-19,2017-07-19T19:53:00Z,12.69,516.7
1,2017-07-19,2017-07-19T20:23:00Z,12.69,699.7
1,2017-07-19,2017-07-19T20:53:00Z,12.69,441.3
1,2017-07-19,2017-07-19T21:23:00Z,12.883,527.4
1,2017-07-19,2017-07-19T21:53:00Z,13.173,376.7
1,2017-07-19,2017-07-19T22:23:00Z,13.173,172.2
1,2017-07-19,2017-07-19T22:53:00Z,13.173,53.8
1,2017-07-19,2017-07-19T23:23:00Z,13.173,21.5
1,2017-07-19,2017-07-19T23:53:00Z,13.076,0
1,2017-07-20,2017-07-20T00:23:00Z,13.076,0
1,2017-07-20,2017-07-20T00:53:00Z,13.076,0
1,2017-07-20,2017-07-20T01:23:00Z,12.98,0
1,2017-07-20,2017-07-20T01:53:00Z,12.883,0
1,2017-07-20,2017-07-20T02:23:00Z,12.883,0
1,2017-07-20,2017-07-20T02:53:00Z,12.883,10.8
1,2017-07-20,2017-07-20T03:23:00Z,12.883,43.1
1,2017-07-20,2017-07-20T03:53:00Z,12.883,64.6
1,2017-07-20,2017-07-20T04:23:00Z,12.883,139.9
1,2017-07-20,2017-07-20T04:53:00Z,12.883,139.9
1,2017-07-20,2017-07-20T05:23:00Z,12.787,269.1
1,2017-07-20,2017-07-20T05:53:00Z,12.787,592
1,2017-07-20,2017-07-20T06:23:00Z,12.787,731.9
1,2017-07-20,2017-07-20T06:53:00Z,12.787,893.4
1,2017-07-20,2017-07-20T07:23:00Z,12.787,1097.9
1,2017-07-20,2017-07-20T07:53:00Z,12.787,1280.9
1,2017-07-20,2017-07-20T08:23:00Z,12.787,925.7
1,2017-07-20,2017-07-20T08:53:00Z,12.883,1345.5
1,2017-07-20,2017-07-20T09:23:00Z,12.883,1367
1,2017-07-20,2017-07-20T09:53:00Z,12.98,1463.9
1,2017-07-20,2017-07-20T10:23:00Z,12.883,1377.8
1,2017-07-20,2017-07-20T10:53:00Z,13.076,2066.7
1,2017-07-20,2017-07-20T11:23:00Z,13.076,2411.1
1,2017-07-20,2017-07-20T11:53:00Z,13.365,4305.6
1,2017-07-20,2017-07-20T12:23:00Z,13.269,2755.6
1,2017-07-20,2017-07-20T12:53:00Z,13.076,2755.6
1,2017-07-20,2017-07-20T13:23:00Z,12.98,1980.6
1,2017-07-20,2017-07-20T13:53:00Z,12.883,925.7
1,2017-07-20,2017-07-20T14:23:00Z,12.98,936.5
1,2017-07-20,2017-07-20T14:53:00Z,12.98,581.3
1,2017-07-20,2017-07-20T15:23:00Z,13.076,1377.8
1,2017-07-20,2017-07-20T15:53:00Z,13.076,1302.4
1,2017-07-20,2017-07-20T16:23:00Z,13.076,1227.1
1,2017-07-20,2017-07-20T16:53:00Z,13.173,861.1
1,2017-07-20,2017-07-20T17:23:00Z,13.173,753.5
1,2017-07-20,2017-07-20T17:53:00Z,13.076,527.4
1,2017-07-20,2017-07-20T18:23:00Z,13.076,301.4
1,2017-07-20,2017-07-20T18:53:00Z,13.076,398.3
1,2017-07-20,2017-07-20T19:23:00Z,13.076,366
1,2017-07-20,2017-07-20T19:53:00Z,13.076,333.7
1,2017-07-20,2017-07-20T20:23:00Z,13.076,301.4
1,2017-07-20,2017-07-20T20:53:00Z,13.076,96.9
1,2017-07-20,2017-07-20T21:23:00Z,13.076,53.8
1,2017-07-20,2017-07-20T21:53:00Z,13.076,86.1
1,2017-07-20,2017-07-20T22:23:00Z,13.076,0
1,2017-07-20,2017-07-20T22:53:00Z,13.076,0
1,2017-07-20,2017-07-20T23:23:00Z,13.076,0
1,2017-07-20,2017-07-20T23:53:00Z,13.076,0
1,2017-07-21,2017-07-21T00:23:00Z,13.076,0
1,2017-07-21,2017-07-21T00:53:00Z,13.076,0
1,2017-07-21,2017-07-21T01:23:00Z,13.076,0
1,2017-07-21,2017-07-21T01:53:00Z,13.076,0
1,2017-07-21,2017-07-21T02:23:00Z,13.076,0
1,2017-07-21,2017-07-21T02:53:00Z,12.98,0
1,2017-07-21,2017-07-21T03:23:00Z,13.076,0
1,2017-07-21,2017-07-21T03:53:00Z,12.98,10.8
1,2017-07-21,2017-07-21T04:23:00Z,12.98,43.1
1,2017-07-21,2017-07-21T04:53:00Z,12.883,161.5
1,2017-07-21,2017-07-21T05:23:00Z,12.883,322.9
1,2017-07-21,2017-07-21T05:53:00Z,12.98,366
1,2017-07-21,2017-07-21T06:23:00Z,12.98,882.6
1,2017-07-21,2017-07-21T06:53:00Z,13.076,1463.9
1,2017-07-21,2017-07-21T07:23:00Z,13.076,1076.4
1,2017-07-21,2017-07-21T07:53:00Z,13.076,1302.4
1,2017-07-21,2017-07-21T08:23:00Z,12.98,968.8
1,2017-07-21,2017-07-21T08:53:00Z,13.173,1550
1,2017-07-21,2017-07-21T09:23:00Z,13.076,1808.3
1,2017-07-21,2017-07-21T09:53:00Z,13.076,2152.8
1,2017-07-21,2017-07-21T10:23:00Z,12.98,2755.6
1,2017-07-21,2017-07-21T10:53:00Z,12.883,2497.2
1,2017-07-21,2017-07-21T11:23:00Z,12.883,2411.1
1,2017-07-21,2017-07-21T11:53:00Z,12.883,3616.7
1,2017-07-21,2017-07-21T12:23:00Z,12.883,2927.8
1,2017-07-21,2017-07-21T12:53:00Z,12.98,3272.2
1,2017-07-21,2017-07-21T13:23:00Z,13.076,4133.4
1,2017-07-21,2017-07-21T13:53:00Z,16.808,33066.9
1,2017-07-21,2017-07-21T14:23:00Z,17.379,24800.2
1,2017-07-21,2017-07-21T14:53:00Z,15.664,4822.3
1,2017-07-21,2017-07-21T15:23:00Z,12.497,4994.5
1,2017-07-21,2017-07-21T15:53:00Z,12.594,3961.1
1,2017-07-21,2017-07-21T16:23:00Z,12.69,6200
1,2017-07-21,2017-07-21T16:53:00Z,12.883,6544.5
1,2017-07-21,2017-07-21T17:23:00Z,12.883,7233.4
1,2017-07-21,2017-07-21T17:53:00Z,16.618,12400.1
1,2017-07-21,2017-07-21T18:23:00Z,12.883,1216.3
1,2017-07-21,2017-07-21T18:53:00Z,12.69,366
1,2017-07-21,2017-07-21T19:23:00Z,12.787,473.6
1,2017-07-21,2017-07-21T19:53:00Z,12.883,538.2
1,2017-07-21,2017-07-21T20:23:00Z,12.98,1054.9
1,2017-07-21,2017-07-21T20:53:00Z,13.076,645.8
1,2017-07-21,2017-07-21T21:23:00Z,13.076,527.4
1,2017-07-21,2017-07-21T21:53:00Z,12.98,355.2
1,2017-07-21,2017-07-21T22:23:00Z,12.98,215.3
1,2017-07-21,2017-07-21T22:53:00Z,12.594,96.9
1,2017-07-21,2017-07-21T23:23:00Z,12.883,32.3
1,2017-07-21,2017-07-21T23:53:00Z,12.883,10.8
1,2017-07-22,2017-07-22T00:23:00Z,12.883,0
1,2017-07-22,2017-07-22T00:53:00Z,12.883,0
1,2017-07-22,2017-07-22T01:23:00Z,12.787,0
1,2017-07-22,2017-07-22T01:53:00Z,12.787,0
1,2017-07-22,2017-07-22T02:23:00Z,12.787,0
1,2017-07-22,2017-07-22T02:53:00Z,12.787,32.3
1,2017-07-22,2017-07-22T03:23:00Z,12.69,96.9
1,2017-07-22,2017-07-22T03:53:00Z,12.69,226
1,2017-07-22,2017-07-22T04:23:00Z,12.69,462.9
1,2017-07-22,2017-07-22T04:53:00Z,12.69,1001
1,2017-07-22,2017-07-22T05:23:00Z,12.69,1550
1,2017-07-22,2017-07-22T05:53:00Z,12.69,2497.2
1,2017-07-22,2017-07-22T06:23:00Z,12.787,3616.7
1,2017-07-22,2017-07-22T06:53:00Z,12.883,4650
1,2017-07-22,2017-07-22T07:23:00Z,12.98,5511.1
1,2017-07-22,2017-07-22T07:53:00Z,12.787,5511.1
1,2017-07-22,2017-07-22T08:23:00Z,12.98,10333.4
1,2017-07-22,2017-07-22T08:53:00Z,13.076,7233.4
1,2017-07-22,2017-07-22T09:23:00Z,13.269,7577.8
1,2017-07-22,2017-07-22T09:53:00Z,13.365,6544.5
1,2017-07-22,2017-07-22T10:23:00Z,13.461,8611.2
1,2017-07-22,2017-07-22T10:53:00Z,13.558,8611.2
1,2017-07-22,2017-07-22T11:23:00Z,13.558,8611.2
1,2017-07-22,2017-07-22T11:53:00Z,13.75,6544.5
1,2017-07-22,2017-07-22T12:23:00Z,13.846,9300.1
1,2017-07-22,2017-07-22T12:53:00Z,13.942,7233.4
1,2017-07-22,2017-07-22T13:23:00Z,14.038,7233.4
1,2017-07-22,2017-07-22T13:53:00Z,14.134,10333.4
1,2017-07-22,2017-07-22T14:23:00Z,14.038,5166.7
1,2017-07-22,2017-07-22T14:53:00Z,14.134,4822.3
1,2017-07-22,2017-07-22T15:23:00Z,14.23,5166.7
1,2017-07-22,2017-07-22T15:53:00Z,14.325,4133.4
1,2017-07-22,2017-07-22T16:23:00Z,14.23,4994.5
1,2017-07-22,2017-07-22T16:53:00Z,14.325,4822.3
1,2017-07-22,2017-07-22T17:23:00Z,14.325,4305.6
1,2017-07-22,2017-07-22T17:53:00Z,14.325,3444.5
1,2017-07-22,2017-07-22T18:23:00Z,14.421,2411.1
1,2017-07-22,2017-07-22T18:53:00Z,14.421,2066.7
1,2017-07-22,2017-07-22T19:23:00Z,14.421,1894.5
1,2017-07-22,2017-07-22T19:53:00Z,14.325,1722.2
1,2017-07-22,2017-07-22T20:23:00Z,14.325,1377.8
1,2017-07-22,2017-07-22T20:53:00Z,14.325,1054.9
1,2017-07-22,2017-07-22T21:23:00Z,14.325,785.8
1,2017-07-22,2017-07-22T21:53:00Z,14.23,505.9
1,2017-07-22,2017-07-22T22:23:00Z,14.23,279.9
1,2017-07-22,2017-07-22T22:53:00Z,14.23,129.2
1,2017-07-22,2017-07-22T23:23:00Z,14.134,43.1
1,2017-07-22,2017-07-22T23:53:00Z,14.134,10.8
1,2017-07-23,2017-07-23T00:23:00Z,14.134,0
1,2017-07-23,2017-07-23T00:53:00Z,14.038,0
1,2017-07-23,2017-07-23T01:23:00Z,14.038,0
1,2017-07-23,2017-07-23T01:53:00Z,14.038,0
1,2017-07-23,2017-07-23T02:23:00Z,13.942,0
1,2017-07-23,2017-07-23T02:53:00Z,13.942,32.3
1,2017-07-23,2017-07-23T03:23:00Z,13.846,96.9
1,2017-07-23,2017-07-23T03:53:00Z,13.846,215.3
1,2017-07-23,2017-07-23T04:23:00Z,13.846,452.1
1,2017-07-23,2017-07-23T04:53:00Z,13.942,958
1,2017-07-23,2017-07-23T05:23:00Z,14.038,1636.1
1,2017-07-23,2017-07-23T05:53:00Z,14.038,2755.6
1,2017-07-23,2017-07-23T06:23:00Z,14.134,3100
1,2017-07-23,2017-07-23T06:53:00Z,14.23,4305.6
1,2017-07-23,2017-07-23T07:23:00Z,14.325,5166.7
1,2017-07-23,2017-07-23T07:53:00Z,14.325,7233.4
1,2017-07-23,2017-07-23T08:23:00Z,14.421,4994.5
1,2017-07-23,2017-07-23T08:53:00Z,14.421,7233.4
1,2017-07-23,2017-07-23T09:23:00Z,14.517,8611.2
1,2017-07-23,2017-07-23T09:53:00Z,14.709,10677.8
1,2017-07-23,2017-07-23T10:23:00Z,14.804,5511.1
1,2017-07-23,2017-07-23T10:53:00Z,14.9,7233.4
1,2017-07-23,2017-07-23T11:23:00Z,15.091,8611.2
1,2017-07-23,2017-07-23T11:53:00Z,14.996,6544.5
1,2017-07-23,2017-07-23T12:23:00Z,15.187,6544.5
1,2017-07-23,2017-07-23T12:53:00Z,15.378,6544.5
1,2017-07-23,2017-07-23T13:23:00Z,15.473,5511.1
1,2017-07-23,2017-07-23T13:53:00Z,15.569,5166.7
1,2017-07-23,2017-07-23T14:23:00Z,15.664,5338.9
1,2017-07-23,2017-07-23T14:53:00Z,15.76,5511.1
1,2017-07-23,2017-07-23T15:23:00Z,15.855,5166.7
1,2017-07-23,2017-07-23T15:53:00Z,15.951,4822.3
1,2017-07-23,2017-07-23T16:23:00Z,15.951,3788.9
1,2017-07-23,2017-07-23T16:53:00Z,16.046,4822.3
1,2017-07-23,2017-07-23T17:23:00Z,16.046,3616.7
1,2017-07-23,2017-07-23T17:53:00Z,16.046,2152.8
1,2017-07-23,2017-07-23T18:23:00Z,16.141,2411.1
1,2017-07-23,2017-07-23T18:53:00Z,16.141,1980.6
1,2017-07-23,2017-07-23T19:23:00Z,16.141,1808.3
1,2017-07-23,2017-07-23T19:53:00Z,16.237,1550
1,2017-07-23,2017-07-23T20:23:00Z,16.237,1259.4
1,2017-07-23,2017-07-23T20:53:00Z,16.141,947.2
1,2017-07-23,2017-07-23T21:23:00Z,16.046,592
1,2017-07-23,2017-07-23T21:53:00Z,15.951,366
1,2017-07-23,2017-07-23T22:23:00Z,15.855,193.8
1,2017-07-23,2017-07-23T22:53:00Z,15.855,75.3
1,2017-07-23,2017-07-23T23:23:00Z,15.76,21.5
1,2017-07-23,2017-07-23T23:53:00Z,15.76,0
2,2017-07-06,2017-07-06T00:23:00Z,13.558,96.9
2,2017-07-06,2017-07-06T00:53:00Z,13.558,64.6
